id,package,review,merged_main,merged_second
91aa6686-f4aa-11e6-8dd5-000c29dba5da,com.fsck.k9,really wanted to love it but last couple updates really screwed it up huge lag when getting emails date sorting is wrong crashes when adding attachments to emails sending errors all basic email functions that should just work sorry,update,feature
12dae756-fb75-11e6-8508-000c29dba5da,com.fsck.k9,this app used to be great but recently has gone down hill crashes about twice a day takes forever to process requests eg to open a message also crashes when deleting messages,feature,
78d47443-1414-11e7-8f31-000c29dba5da,com.fsck.k9,came back to see if it would would work on my phone and it crashed htc one m9,not meaningful,
823767a8-1414-11e7-8f31-000c29dba5da,com.fsck.k9,conceptually good and a decent design but a totally unreliable piece of software im not the most demanding app user but i prefer programs to not crash every single time i use them while im using them especially something as crucial as a mail client look elsewhere for your email needs,not meaningful,
d465a3ce-15a4-11e7-9dbd-000c29dba5da,com.fsck.k9,this app used to be good on the s7 however now constant sync disable messages show up and are you there have to force close the app or turn off the wifi and then turn it back on to refresh and get new emails but who wants to keep doing that all day also blinking light notification no longer works unless you use sound or vibrate due to all of these issues with the application that i can no longer recommend it to anyone until they get fix it,not meaningful,
4841add3-2302-11e7-8e68-000c29dba5da,com.fsck.k9,update it became so bad after updates very slow downloading new mails crashes when deleting mails reply rarely works now uninstalled and using a different app,update,feature
943f65e2-62a8-11e7-9a67-000c29dba5da,com.fsck.k9,unfortunally crashes all the time within 1 minute on marshmallow,not meaningful,
aa6f942a-6879-11e7-ad17-000c29dba5da,com.fsck.k9,latest update is hopeless now cant send emails from one of my accounts update fixed by recreating accounts every folder had to be recreated the new send screen is of poor design with the contacts taking up too much room the app now crashes every so often didnt happen before very disappointed 717 all of a sudden it cant connect to my yahoo account authentication failed whats going on started working again without any changes from me rating back up to 4,update,feature
aebf1834-6879-11e7-ad17-000c29dba5da,com.fsck.k9,july 2017 update still crashing frrquently i have sent dozens of crash reports most often crashes when reading email and rotating my phone from portrait to landscape with certain emails problem is repeatable every time wish you could move an email between email accounts longtime user but frequent crashing has caused me to switch email apps,feature,
56b13bc6-7897-11e7-94d3-000c29dba5da,com.fsck.k9,it just works ive been using k9 for over a year with three email accounts its never crashed and its always worked i like it better than my laptop email program,wrong,
7cc35f66-afc9-11e6-9747-c4b301cdf627,com.eleybourn.bookcatalogue,scanner crashed everytime i try to scan an isbn the app crashes but if i enter the isbn manually its fine i downloaded this app strictly for the scanner feature who has time to enter hundreds of numbers manually,feature,
7cc36f61-afc9-11e6-8bc0-c4b301cdf627,com.eleybourn.bookcatalogue,great app unlike the goodreads app you can look at your library without any sort of internet which is great not only that but you can import your goodreads library this app saved me from having to redo my entire library bit of a issue with the scanner crashing every once and awhile but other then that i have no complaints would definitely recommend this app to all book readers and collectors,resource management,
7cc39761-afc9-11e6-9f62-c4b301cdf627,com.eleybourn.bookcatalogue,needs an update love that this app will sort by genre however hate it is not shareable with my family another complaint is that every time i try to scan the barcodeisbn the app crashes so im having to put our books in manually to get them sorted by genre,feature,
7cc3c16b-afc9-11e6-aca8-c4b301cdf627,com.eleybourn.bookcatalogue,just what i wanted i have been looking for an app just like this and now ive found it i now have my entire library in my hand no more accidentally buying double copies i can even mark the ones ive already read one of the few apps on my phone that works just how it should happen has never crashed on me there are no ads and not once has it asked me for money,wrong,
7cc3c99e-afc9-11e6-bbba-c4b301cdf627,com.eleybourn.bookcatalogue,what a wonderfully designed app content well organized and easy to use iv already scanned 350 books i can think of nothing to improve this app the only issue ive encountered is sometimes the app just closes down while im using it when i reopen nothing is lost so no big deal im searching to see if this developer has an app for movies thank you for such a great app,not meaningful,
7cc417dc-afc9-11e6-8ad7-c4b301cdf627,com.eleybourn.bookcatalogue,crashes fixed with new update thanks for prompt response to the comments about the failed update since update crashes all time app is essential to use with cataloguing book collection and causing big problems for me,wrong,
7cc41868-afc9-11e6-b819-c4b301cdf627,com.eleybourn.bookcatalogue,crashing crashing upon opening app since update today will change rating when satisfactorily resolved samsung note pro and samsung note 3,update,
7cc418e8-afc9-11e6-887a-c4b301cdf627,com.eleybourn.bookcatalogue,oh no it just crashed please fux asap i love this app and have a lot of info stored,not meaningful,
7cc41975-afc9-11e6-a90f-c4b301cdf627,com.eleybourn.bookcatalogue,updated and now crashes the app updated itself and now crashesit wont open,update,
7cc4432e-afc9-11e6-9b3f-c4b301cdf627,com.eleybourn.bookcatalogue,works great many features ive been using this app since 2012 and now have it on my m8 w android 442 i only have about 1000 books but its perfect for my needs fast and has never hung or crashed on me,wrong,
f091a28e-5093-11e7-8996-000c29dba5da,com.eleybourn.bookcatalogue,i have been looking for an app just like this and now ive found it i now have my entire library in my hand no more accidentally buying double copies i can even mark the ones ive already read one of the few apps on my phone that works just how it should happen has never crashed on me there are no ads and not once has it asked me for money,wrong,
7c2a2b68-afc9-11e6-a447-c4b301cdf627,com.danvelazco.fbwrapper,crashes opening pms any fix for this love the ap,feature,
7c2a2d66-afc9-11e6-a131-c4b301cdf627,com.danvelazco.fbwrapper,what the hell happened to this app this used to be such a great app and now it seems like its been left to die a slow death there is no support and i have to keep refreshing the page everytime i click on a post it crashes every 5 minutes sad,not meaningful,
7c2a2dde-afc9-11e6-855a-c4b301cdf627,com.danvelazco.fbwrapper,buggy crashes every time i open messages,feature,
7c2a3142-afc9-11e6-a0f3-c4b301cdf627,com.danvelazco.fbwrapper,was good but doesnt work right anymore i honestly think its facebook sabotaging apps like this first with the messaging crashing the app but now it messes up while typing its a bit difficult to explain but it erases letters replaces them to the point that you cant write a coherent sentence without taking extra effort to fix it,feature,
7c2a39c7-afc9-11e6-90e7-c4b301cdf627,com.danvelazco.fbwrapper,was good but slipping it was great for a while then started crashing when you try to read messages then it would show notification alert but the notifications werent there until refresh now its decided i dont have any friends should get some so it can show me things even though it still shows i have 200,feature,
7c2a3ba8-afc9-11e6-9633-c4b301cdf627,com.danvelazco.fbwrapper,nice but crashes when i open messages nexus 6p android 711,feature,
7c2a3ca3-afc9-11e6-8d12-c4b301cdf627,com.danvelazco.fbwrapper,force closes when looking at messages everything is good but it force closes when looking at messages on my moto e dont understand why everything else works fine,feature,
7c2a3dcc-afc9-11e6-8181-c4b301cdf627,com.danvelazco.fbwrapper,works as advertised great app spam freefor a user below that said it crashes when accessing messengerreason is messenger is a creepy fb feature that have your mic and camera turned on 247so tinfoil disabled this as a featurethis does not prevent you from downloading a messenger app,android,
7c2a3e59-afc9-11e6-858b-c4b301cdf627,com.danvelazco.fbwrapper,crashes on messages i would give this 5 stars but it crashes every time i try to access my messages in the app i have removed and reinstalled the app signed in and out even reformatted my phone but it still crashes when i click messages every time without fail,feature,
7c2a3edc-afc9-11e6-95db-c4b301cdf627,com.danvelazco.fbwrapper,great for low memory phones lets face it the official fb app keeps getting more bloated with every useless update and then forcing messenger on us to im people was a dumb move luckily this app fixes all of that its all in one the way it should be theres a couple little things that id gripe about but its nothing compared to how the official app is lol edit 23 oct 2016 had to switch to another app since messages dont work anymore the app will either force close or go to play store,not meaningful,
7c2a40e3-afc9-11e6-a81d-c4b301cdf627,com.danvelazco.fbwrapper,app crashes every time i open messages or try to message which means i just have to use fb messenger which sucks but whatever still a good easy app,feature,
7c2a41ab-afc9-11e6-912b-c4b301cdf627,com.danvelazco.fbwrapper,great except msgs perfect but crashes every time i access messages would be five star otherwise,feature,
7c2a42c2-afc9-11e6-b5a1-c4b301cdf627,com.danvelazco.fbwrapper,app crashes the app crashes when i press the messages button,feature,
7c2a43bd-afc9-11e6-a5fc-c4b301cdf627,com.danvelazco.fbwrapper,this app crashes a lot i like the concept here though the official app uses almost a gigabyte of space on my phone and constantly runs in the background,not meaningful,
7c2a44b8-afc9-11e6-ac02-c4b301cdf627,com.danvelazco.fbwrapper,so far so good i like ti a lot only one issue so far it crashes every time i hit the messages button,feature,
7c2a483a-afc9-11e6-8170-c4b301cdf627,com.danvelazco.fbwrapper,its a great app but its a great app but it crashes when i open messages and that was the main reason i installed it so i could avoid having to use messenger i might as well install the official facebook app,feature,
7c2a4bab-afc9-11e6-8194-c4b301cdf627,com.danvelazco.fbwrapper,crashes every time wit fb personal message i prefer this app to fb but it is a nuisance that it crashes every time i attempt to access personal messages that are apparently waiting for me this bug is consistent across my two devices i see other users have reported the same frustrating problem but the developer shows no interest in fixing it i hope they do fix it as it is otherwise useful,feature,
7c2a5105-afc9-11e6-af58-c4b301cdf627,com.danvelazco.fbwrapper,great app but facebook are slowly breaking it first facebook blocked the api for messaging so the app crashes every time you try to access it and now it seems like theyve blocked events as well any chance of a fix or workaround managing events is pretty much the main reason i use facebook,feature,
7c2a5280-afc9-11e6-94a6-c4b301cdf627,com.danvelazco.fbwrapper,moto g3 messages menu crashes app on moto g3 otherwise perfect,feature,
7c2a537a-afc9-11e6-bf40-c4b301cdf627,com.danvelazco.fbwrapper,annoyed i am having a problem with checking my messages it crashes every time i open it and i tried reinstalled and installed and nope still crashes i emailed 4 different times and no response and not fixed still either its been months btw also as of today i cant post smiley face characters from facebook this app sucks,feature,
7c2a5475-afc9-11e6-8d1c-c4b301cdf627,com.danvelazco.fbwrapper,messages crashes app every time if i try to look at any messages the app crashes,feature,
7c2a56eb-afc9-11e6-b90d-c4b301cdf627,com.danvelazco.fbwrapper,cant open messages app crashes when i open up private messaging,feature,
7c2a5763-afc9-11e6-bbe0-c4b301cdf627,com.danvelazco.fbwrapper,dont bother you click on messages the app crashes no thank you,feature,
7c2a5821-afc9-11e6-840a-c4b301cdf627,com.danvelazco.fbwrapper,decent facebook app ive been using this app for a few years i begun using it because the size is smaller than the official app and also the privacy but ive stayed with it because it barely glitches and is still fast and doesnt take up much space i would give it 5 stars but the app crashes every time i try to check my messages on it,feature,
7c2a5cb3-afc9-11e6-84f4-c4b301cdf627,com.danvelazco.fbwrapper,could be better why cant i copy pages as links to paste into other threads there should be the option to do that plus messages are broken and crash the app everytime i try to view them this may be something fb have done in trying to force everyone to download their awful app but could that also be looked at,feature,
7c2a5e91-afc9-11e6-b7b7-c4b301cdf627,com.danvelazco.fbwrapper,kept crashing back to back so uninstalled,not meaningful,
7c2a5f17-afc9-11e6-be5d-c4b301cdf627,com.danvelazco.fbwrapper,great small ram footprint much faster and privacy however mine seems to crash when i tap the messages icon on top,feature,
7c2a6380-afc9-11e6-b070-c4b301cdf627,com.danvelazco.fbwrapper,messages crash app app crashes every time i try to open messages for me it almost defeats the purpose of having this app since i will have to get the fb messenger app to read them anyway without my computer ive been sending error reports for months whenever this happens and no fix,feature,
7c2a64fa-afc9-11e6-a63f-c4b301cdf627,com.danvelazco.fbwrapper,cant use messaging every time i try to open messages the app force closes now its useless to me,feature,
7c2a6947-afc9-11e6-aa5b-c4b301cdf627,com.danvelazco.fbwrapper,developer no longer updating the app was a 5 app but after facebook made it mandatory to use messenger on mobile browser this app started crashing,not meaningful,
7c2a6acc-afc9-11e6-b3ed-c4b301cdf627,com.danvelazco.fbwrapper,messages crash crashes when trying to open messages,feature,
7c2a6b4f-afc9-11e6-b12a-c4b301cdf627,com.danvelazco.fbwrapper,crashes when trying to access messages i think its because facebook is serving a play store popup on the mobile site,feature,
7c2a7047-afc9-11e6-ba6d-c4b301cdf627,com.danvelazco.fbwrapper,updatedstill new to this so will rate again but updated having to uninstall sadly because it crashes every time i try to open messaging not uninstalling for that alone thats kind of the last straw previous 3 stars so far i like the idea and intent but like some others have mentioned push notifications would be great plus ive had a couple use problems already in first day including having the app choke while trying to post a picture and shutting down entirely when trying to access the message section well see how things continue,feature,
7c2a710c-afc9-11e6-9316-c4b301cdf627,com.danvelazco.fbwrapper,unstable great idea but force closes pretty constantly,not meaningful,
7c2a721c-afc9-11e6-9dc5-c4b301cdf627,com.danvelazco.fbwrapper,messages crashes,feature,
7c2a7511-afc9-11e6-bf96-c4b301cdf627,com.danvelazco.fbwrapper,works well when its not force closing this app wont run longer than 15 minutes without fc i would prefer to use this app instead of the official fb app but its so annoying to have it fcing all the time,not meaningful,
7c2a764a-afc9-11e6-9578-c4b301cdf627,com.danvelazco.fbwrapper,app just kept crashing maybe try doing a little more quality control before putting it out for installmine kept crashinguninstalled,not meaningful,
7c2a76c2-afc9-11e6-b625-c4b301cdf627,com.danvelazco.fbwrapper,love it but messenger crashes the app and closes it messenger worked only once fix this asap,not meaningful,
7c2a77c7-afc9-11e6-ab52-c4b301cdf627,com.danvelazco.fbwrapper,crashed constantly i really liked the idea behind it and thought the app was useful but it crashed constantly particularly when i tried to send or read messages had to uninstall it as it became unusable,feature,
7c2a7938-afc9-11e6-b42c-c4b301cdf627,com.danvelazco.fbwrapper,crashes accessing messages i like this app but it crashes trying to access messages,feature,
7c2a79c5-afc9-11e6-9d75-c4b301cdf627,com.danvelazco.fbwrapper,keeps crashing app keeps crashing when i press the messages tab on the top,feature,
7c2a7a45-afc9-11e6-876e-c4b301cdf627,com.danvelazco.fbwrapper,great app but guessing fb have changed something as it now crashes when accessing messages,feature,
7c2a7cf8-afc9-11e6-aa94-c4b301cdf627,com.danvelazco.fbwrapper,message access denied no longer can access messages from this app app crashes and force closes when inbox is accessed got to fix this issue,feature,
7c2a7f00-afc9-11e6-abae-c4b301cdf627,com.danvelazco.fbwrapper,good except for messages the app was a real good alternative to facebook i hate that facebook was root installed on my new phone i immediately switched to this app a few months back the messages part stopped working and the app crashes when i try to access that part,feature,
7c2a8005-afc9-11e6-95f4-c4b301cdf627,com.danvelazco.fbwrapper,crashes when trying to view messages the newsfeed and notifications work fine but selecting the message icon crashes the app,feature,
7c2a8085-afc9-11e6-8edb-c4b301cdf627,com.danvelazco.fbwrapper,messenger function crashing this seems lighter weight than fb but the sole reason i tried it didnt workthe messenger function crashes upon switching to that tab,feature,
7c2a8107-afc9-11e6-9ce8-c4b301cdf627,com.danvelazco.fbwrapper,crashes on messages overall functionality and stability seem better than the major alternatives ive tried metal folio etc the only problem is this app crashes when you try to access your messages in mobile or auto mode so i have to switch to basic or desktop whenever i want to access fb messages still beats the godawful fb messenger app,feature,
7c2a820c-afc9-11e6-b8a9-c4b301cdf627,com.danvelazco.fbwrapper,too bad for just a web view app is pretty nice althought it constantly freezes and crashes on my htc m9 making it impossible to use dislike,not meaningful,
7c2a828c-afc9-11e6-90b6-c4b301cdf627,com.danvelazco.fbwrapper,app crash when i tried to open my message it crashed,feature,
7c2a8307-afc9-11e6-95bb-c4b301cdf627,com.danvelazco.fbwrapper,messaging needs a fix crashing every time i try to see messages,feature,
7c2a86c5-afc9-11e6-b0fe-c4b301cdf627,com.danvelazco.fbwrapper,messages tab crashes the app turns out this is caused by facebook mobile site no longer having messages support it would be nice if it didnt crash disaim app works great for facebook messenger though,feature,
7c2a875c-afc9-11e6-b6a2-c4b301cdf627,com.danvelazco.fbwrapper,please fix so everyone is having the same issues with the messaging this was my go to fb app and now i cant even use it anymore without it crashing please do an update to resolve these problems please,feature,
7c2a89d1-afc9-11e6-aa79-c4b301cdf627,com.danvelazco.fbwrapper,needs some work the app crashes whenever i click on the message tab i tried unusual and reinstall as well to no avail used to work great i love not being notified by facebook and i like the app it just needs some maintenance,feature,
7c2a8bcf-afc9-11e6-9278-c4b301cdf627,com.danvelazco.fbwrapper,didnt work for what i needed it for facebook has decided to try and force users to use their messenger app even from the mobile site i never used the facebook app and now i cant view any of my private messages on my phones browser i was hoping this app could fix that but every time i click on the private message notification it crashes i blame facebook for this i cannot even think of a word colorful enough for what they are,feature,
7c2a8cca-afc9-11e6-9576-c4b301cdf627,com.danvelazco.fbwrapper,useless fails at delivering basic functionality crashes at will,not meaningful,
7c2a8ef0-afc9-11e6-ac64-c4b301cdf627,com.danvelazco.fbwrapper,crash its crashes when ever i click on messages,feature,resource management
7c2a8feb-afc9-11e6-8566-c4b301cdf627,com.danvelazco.fbwrapper,trying to see a message makes it crash i got this to avoid facebook messenger this app is utterly useless for me every time i tap the message icon to read a message the app crashes galaxy note 5dont know if its the app or my phone im very disappointed,feature,resource management
7c2a90b3-afc9-11e6-9254-c4b301cdf627,com.danvelazco.fbwrapper,works but messages hasnt been working for awhile it force crashes when i try to access them,feature,resource management
7c2a9147-afc9-11e6-ba38-c4b301cdf627,com.danvelazco.fbwrapper,works great except for messages facebook tries to force you to upgrade to messenger when you click on messages but it promptly crashes the app need to figure out a way around that,feature,resource management
7c2a91ca-afc9-11e6-8165-c4b301cdf627,com.danvelazco.fbwrapper,inbox i adore tinfoil but today whenever i tried to enter my inbox tinfoil crashed does it have something to do with messenger i certainly hope that we wont need to use messenger,feature,resource management
7c2a92c2-afc9-11e6-8233-c4b301cdf627,com.danvelazco.fbwrapper,love it but love this app but it crashes every single time you click on the messages tab,feature,resource management
7c2a934f-afc9-11e6-a00f-c4b301cdf627,com.danvelazco.fbwrapper,carolyn keeps force closing,not meaningful,
7c2a93fa-afc9-11e6-85c2-c4b301cdf627,com.danvelazco.fbwrapper,getting worse uploading multiple pictures is a massive problem choosing one pic at a time is annoying especially if youve a whole album to upload and it times out after picking them all one at a time edit opening messages now crashes the application every time itd be 4 stars of these issues were fixed,resource management,
7c2a9507-afc9-11e6-8cdd-c4b301cdf627,com.danvelazco.fbwrapper,crashes frequently crashes when accessing pms or attempting to pm,feature,resource management
7c2a9580-afc9-11e6-bb5c-c4b301cdf627,com.danvelazco.fbwrapper,loved until no more messages this was my fix for not wanting fb messenger in order to use messages doing so now causes the app to crash on samsung galaxy s3,feature,resource management
7c2a9602-afc9-11e6-aa72-c4b301cdf627,com.danvelazco.fbwrapper,problem trying to access messages in the app now causes a crash also the translation buttons on comments to a post do not work,feature,resource management
7c2a96fa-afc9-11e6-8533-c4b301cdf627,com.danvelazco.fbwrapper,force closes force closes when trying to read messages,feature,resource management
7c2a97f5-afc9-11e6-ae2a-c4b301cdf627,com.danvelazco.fbwrapper,awesome app fb is shutting down messenger in mobile view it crashes in forced fb lite it still functions android 6 fb keeps getting no internet signal 1st world problems,feature,resource management
7c2a9875-afc9-11e6-8dfd-c4b301cdf627,com.danvelazco.fbwrapper,nice app please fix the link between messenger and tinfoil as it just crashes every time,feature,resource management
7c2a9d63-afc9-11e6-8bd1-c4b301cdf627,com.danvelazco.fbwrapper,very nice good way to prevent facebook from having their way with your phones battery crashes every time i want to tap messenger but i have many other means of communication so it doesnt bother me too much,feature,resource management
7c2a9f59-afc9-11e6-b030-c4b301cdf627,com.danvelazco.fbwrapper,unusable it crashes all the time and its the only app that does this to me i dont like the regular facebook app due to how powerhungry and data hungry it is this should be the perfect alternative but for a long time it has been crashing constantly and i give up,not meaningful,
7c2aa051-afc9-11e6-8cdc-c4b301cdf627,com.danvelazco.fbwrapper,facebook chat crashes this was a great app the chat crashes everyone on all my devices,feature,
7c2aa157-afc9-11e6-a663-c4b301cdf627,com.danvelazco.fbwrapper,crashes every time i click on unread messages icon,feature,resource management
7c2aa1d7-afc9-11e6-9762-c4b301cdf627,com.danvelazco.fbwrapper,why does it crash when i have messages,feature,resource management
7c2aa25c-afc9-11e6-9c66-c4b301cdf627,com.danvelazco.fbwrapper,messages tab crashing application cant access messages at all not sure when it started but crashes 100 of the time,feature,resource management
7c2aa2d1-afc9-11e6-b270-c4b301cdf627,com.danvelazco.fbwrapper,crashes when click messages when i click on the messages icon tinfoil crashes,feature,resource management
7c2aa3d7-afc9-11e6-9539-c4b301cdf627,com.danvelazco.fbwrapper,messenger stopped working i liked this app because of the lack of permissions and the inclusion of messenger in a single app however recently the messenger function stopped working whenever i select messenger the app closes and says unfortunately tinfoil has stopped,feature,resource management
7c2aa5ab-afc9-11e6-8c55-c4b301cdf627,com.danvelazco.fbwrapper,crashes upon opening private messages other than that it is good,feature,resource management
7c2aa62e-afc9-11e6-ae51-c4b301cdf627,com.danvelazco.fbwrapper,great potential but messages dont work it crashes every time i open the messages,feature,resource management
7c2aa728-afc9-11e6-a444-c4b301cdf627,com.danvelazco.fbwrapper,good app because doesnt consume much resources but crashes when i click on message link to send a message to a personood app because doesnt consume much resources but crashes when i click on,feature,resource management
7c2aa7b3-afc9-11e6-85f6-c4b301cdf627,com.danvelazco.fbwrapper,crashes when i try to view messages,feature,resource management
7c2aa82e-afc9-11e6-b804-c4b301cdf627,com.danvelazco.fbwrapper,was working great til a few weeks ago on my htc one m8 now when i try to read messages the app just crashes every time i have still give it 5 stars because the app is so light on my battery compared to facebook and messenger please fix this minor issue developer as having the inapp messaging is what makes this app so great along with saving battery life peace,feature,resource management
7c2aa8b8-afc9-11e6-be8b-c4b301cdf627,com.danvelazco.fbwrapper,better than the official app whats up with messaging though the app crashes when i try to access my messages,feature,resource management
7c2aa93a-afc9-11e6-b833-c4b301cdf627,com.danvelazco.fbwrapper,not bad but some flaws works fairly well for the most part but crashes every time i try to open messages every time its completely up to date too,feature,resource management
7c2aa9b0-afc9-11e6-b90c-c4b301cdf627,com.danvelazco.fbwrapper,it was great since last update cant open messages as app crashes every time,feature,resource management
7c2aaa35-afc9-11e6-8397-c4b301cdf627,com.danvelazco.fbwrapper,messaging crashes the app any time i check my messages tinfoil immediately closes,feature,resource management
7c2aab2e-afc9-11e6-b13a-c4b301cdf627,com.danvelazco.fbwrapper,great app one bug whenever i try opening a message the app crashes and this new but i think its because facebook is punishing people who are not using there official app,feature,resource management
7c2aaba6-afc9-11e6-89f3-c4b301cdf627,com.danvelazco.fbwrapper,best app for facebook force closes when trying to start a message but still love it,feature,resource management
7c2aac26-afc9-11e6-aea3-c4b301cdf627,com.danvelazco.fbwrapper,got this to avoid messenger fcs all day i can no longer use this app to check my messages theres really no reason for me to keep this app any longer because every time i try to open my messages it force closes on me,feature,resource management
7c2aacab-afc9-11e6-a204-c4b301cdf627,com.danvelazco.fbwrapper,cant access messages without app fcing one of the best simple facebook apps but recently its been force closing and crashing as soon as i open the messages tab both on the browser and in the actual app i love the app but if this issue is fixed i wont need to keep a tab on chrome open,feature,resource management
7c2aad21-afc9-11e6-be8c-c4b301cdf627,com.danvelazco.fbwrapper,uninstalled almost every time upon opening the app it crashes worked perfectly prior ive sent you multiple crash reports reply uninstalling your lack of a fix for so long,feature,
7c2aade8-afc9-11e6-a55f-c4b301cdf627,com.danvelazco.fbwrapper,messaging is still broken application crashes 100 of the time when trying to access messages its been weeks now is nothing really being done about this,feature,resource management
7c2aae75-afc9-11e6-8252-c4b301cdf627,com.danvelazco.fbwrapper,crashes crashes when i open messages,feature,resource management
7c2aaff0-afc9-11e6-8a70-c4b301cdf627,com.danvelazco.fbwrapper,messaging no longer works used to work great now crashes every time i try to open messages,feature,resource management
7c2ab178-afc9-11e6-90fa-c4b301cdf627,com.danvelazco.fbwrapper,messages no longer work i absolutely love this app however trying to open the message tab now appears to crash the app,feature,resource management
7c2ab3a8-afc9-11e6-9cda-c4b301cdf627,com.danvelazco.fbwrapper,crashes when trying to message crashes everytime when i click on message otherwise 5 star so please fix,feature,resource management
7c2ab41e-afc9-11e6-b313-c4b301cdf627,com.danvelazco.fbwrapper,private messages forced closed tinfoil crashes now when you click on the private message icon this started happening only recently so facebook must have changed something on the backend,feature,resource management
7c2ab719-afc9-11e6-ae63-c4b301cdf627,com.danvelazco.fbwrapper,messages makes it crash this app used to be good used it all the time and didnt drain my battery but now whenever i want to open the messages tab that it just closes down please fix this and it will be five stars again,feature,resource management
7c2ab799-afc9-11e6-86b2-c4b301cdf627,com.danvelazco.fbwrapper,inbox keeps crashing now everytime i open inbox the app crashes,feature,resource management
7c2aba68-afc9-11e6-9e97-c4b301cdf627,com.danvelazco.fbwrapper,crashes whenever trying to see messages this can be avoided by requesting desktop version on the browser maybe you can work on a way of bypassing this,feature,resource management
7c2abaeb-afc9-11e6-a6e7-c4b301cdf627,com.danvelazco.fbwrapper,inbox not working touching inbox causes the app to crash since last update,feature,resource management
7c2abce1-afc9-11e6-898a-c4b301cdf627,com.danvelazco.fbwrapper,quick fix for messages crash slide in from the right go to preferences and use either desktop version or basic version seems fb is trying to force messenger on everyone hopefully issue can be resolved soon,feature,resource management
7c2abd61-afc9-11e6-b224-c4b301cdf627,com.danvelazco.fbwrapper,crashes when i try to see messages i will love this if i can read my messages,feature,resource management
7c2abed4-afc9-11e6-84fd-c4b301cdf627,com.danvelazco.fbwrapper,well done works as advertised any issues you may experience are usually fb mobile site issues crashing is due to fb forcing fb messenger on users you can only see messages via the fb messenger app now not devs fault blame zuckerberg thanks dev nice and clean the only thing id want is a darknight mode,feature,resource management
7c2abfcc-afc9-11e6-b8b4-c4b301cdf627,com.danvelazco.fbwrapper,too many glitches ubninstalling due to too many issues used to allow me on messages now it crashes every time could never upload pictures found a facebook wrap around that still allows these functions it was good while it lasted,feature,resource management
7c2ac051-afc9-11e6-b880-c4b301cdf627,com.danvelazco.fbwrapper,damn facebook they blocked messaging this app is perfect for me only problem is since last week it crashes when i try to open any message does anybody have a workaround i would really love to be able to keep using just this app without any hassle,feature,resource management
7c2ac0c7-afc9-11e6-8fc9-c4b301cdf627,com.danvelazco.fbwrapper,crashes every time i open messages can we not find a workaround,feature,resource management
7c2ac321-afc9-11e6-9feb-c4b301cdf627,com.danvelazco.fbwrapper,i downloaded tinfoil when facebook made messenger unavailable through their mobile site since i refuse to download their official app unfortunately facebook seems to have broken tinfoils messaging functionality as well since the app crashes whenever i try to access my messenges other than that it seems like a great app so ill definitely give it another try if you find a workaround for facebooks pushiness,feature,resource management
7c2ac3a1-afc9-11e6-8e10-c4b301cdf627,com.danvelazco.fbwrapper,crashes everything was great until it starelted crashing when i click on messages,feature,resource management
7c2ac49c-afc9-11e6-81a5-c4b301cdf627,com.danvelazco.fbwrapper,crashing crashes every time i try to check messages,feature,resource management
7c2ac51e-afc9-11e6-b584-c4b301cdf627,com.danvelazco.fbwrapper,has a few bugs as of recent the app was working great but now crashes once the refresh button is pressed and will sometimes crash on startup also the cover photo on a profile page seems to show partially displaying black on the bottom half of the image,feature,resource management
7c2ac617-afc9-11e6-8e45-c4b301cdf627,com.danvelazco.fbwrapper,messaging keeps crashing essaging keeps cr,feature,resource management
7c2ac711-afc9-11e6-af34-c4b301cdf627,com.danvelazco.fbwrapper,cannot use messages cannot read or send messages keeps crashing facebook is pushing its messaging app can we make a tinfoil for that too love this app otherwise,feature,resource management
7c2ac80c-afc9-11e6-af57-c4b301cdf627,com.danvelazco.fbwrapper,mostly wonderful i would previously have given it five stars but recently it has crashed every time that i click on the messaging icon,feature,resource management
7c2ac88f-afc9-11e6-a2ba-c4b301cdf627,com.danvelazco.fbwrapper,normally a great app i have been using tinfoil since i first started using facebook many years ago and love it i just upgraded to android 6 and suddenly it crashes whenever i try and open my messages i dont want to use any other facebook app i would normally rate this 5 stars,feature,resource management
7c2aca00-afc9-11e6-afa1-c4b301cdf627,com.danvelazco.fbwrapper,i have been using and enjoying this app for quite some time however just this week it has quit allowing me to view my messages every time i click on messages it crashes this is the main reason i use this app as i did not want to use the separate messenger from facebook so i hope this is fixed soon,feature,resource management
7c2aca80-afc9-11e6-83ea-c4b301cdf627,com.danvelazco.fbwrapper,fix please are you planning a fix for it crashing when opening messages will happily go back to 5 stars once fixed but uninstalling for now,feature,resource management
7c2acb40-afc9-11e6-b918-c4b301cdf627,com.danvelazco.fbwrapper,app crashes while trying to access messages cant access fb messages lg g3 marshmallow,feature,resource management
7c2acbde-afc9-11e6-9c08-c4b301cdf627,com.danvelazco.fbwrapper,opening messages now crash the app fix incoming,feature,resource management
7c2accd9-afc9-11e6-8332-c4b301cdf627,com.danvelazco.fbwrapper,like the idea but buggy crashes every time i try to access messages other than that app is decent replacement if you dont want the resource hog official app lg g3,feature,resource management
7c2acd5c-afc9-11e6-bc0e-c4b301cdf627,com.danvelazco.fbwrapper,app crash on messages app ceashes now on messages,feature,resource management
7c2acecf-afc9-11e6-b2be-c4b301cdf627,com.danvelazco.fbwrapper,loved 5 stars until now 1 star useless keeps crashing on me every time i open the app this has just started loved the app up until now i have uninstalled and reinstalled no luck samsung note 3,feature,
